Screen title @ Exact,Cover title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MD5,SHA1,SHA256,SHA512
1941: Counter Attack,1941: Counter Attack,1941counterattack,Japan,1991-08-23,Hudson,Hudson,#players:2:coop #genre:shmup>v #addon:pcemultitap #pce:pcsg #port:arcade #lang:ja,30686dba4795521174658de2492e0046,66873b0e0cc699aa75daf06a3f74c0508037e605,5006f2da9cb645312a0c589044df50d3f97106d2d2291bf9883dacf98960c2fe,1cdce3c87a54bd924a3c72e690784a3df9846ef66677e8c21589a038e9e5a5177bbe9e14af6dd554435416aa893d692a4dff5a6b8d6e9ce7dfdf90951d0591e4 
1943 Kai@1943改,1943 Kai@1943改,1943kai,Japan,1991-03-22,CAPCOM,Naxat,#players:2:coop #genre:shmup>v #addon:pcemultitap #port:arcade #lang:ja,42cfdf8495ce8338d83c73b38ae274b6,3ac86354155ca01859c53e2f2287a715cd3fca13,a733390f431744b9bf7f9ad06e849b67b909ffb19067624fd6c22bcf7408044f,bfe14871d985052b5f1ca58d278eec294782d01762c9ab7ee4e50db16e507f1c612229e8fde37e42117e2101ae7db0b7b5f8ceca6e539e5ab840e8e5041fa581 
21 Emon: Mezase Hotel Ō!!@21エモン めざせ!ホテル王,21 Emon: Mezase Hotel Ō!!@藤子・F・不二雄の21エモン めざせ!ホテル王,21emonmezasehotelou,Japan,1994-12-16,NEC,NEC,#players:4:vs #genre:board #licensed $manganime #lang:ja,86e3ed839f053bb99ebf1760439c3a3c,de80a0d266916799ee5666815d9fd11602bdbdec,f5b749b382d133ec69be06468dc694e47d83dd943d651d1693e6104dcf373514,808e57cf6f403e95a1c9deaf736ffc81309aa3627724f99959ffc1acc44a4a2c83d7d257e97760e321852f2d6ddbed188a57003a25769b7ab0c726f59c12e200
Adventure Island,Adventure Island@Adventure Island アドベンチャーアイランド,adventureisland,Japan,1991-04-19,Hudson,Hudson,#players:1 #genre:platformer:action:adventure #save:password #port:mark3 #lang:ja,65ea7bebc2ecaeda8cee373ff2a83534,01ad5bbd7316740409e01917c19494cb26173ff5,fbe3f6347639a50e84de61fa23b126e3a2fb11c21cd7a735fad99de2b2227fac,c52e0b7e9c6bea5ece05a035f1b3747bd5d2f882c4608837610671a347e117ef0473ebea977ac98446efbd5ff9928b6bb10db7135d55b88e047a0053d12b50f6
Aero Blasters,Aero Blasters,aeroblasters,Japan,1990-11-02,Inter State,Kaneko,#players:2:coop #genre:shmup>h #addon:pcemultitap #port:arcade #lang:ja,3d3b872d9031fa3227d68f2239b00b82,748ec92246140565d95f6fb727de6167227b85d3,5d935d9c122c9fd851770428de21ebe82fd4d10553f485b9dfd7e694f43cf024,b96c475eb4f8119ce24dca3fa06ed474205194df7e54d3cf50b1dbc561d28766cd488842e648eda90aaebdca586ce6b7f314eb0a018e01ea576404658396990d
After Burner II,After Burner II アフターバーナー,afterburner2,Japan,1990-09-28,BITS,NEC Avenue,#players:1 #genre:railshooter #addon:xe1ap #port:arcade #lang:en,ac0cdee014e725e428fde5774751ff8d,50b9d22fe5179aee5cb95022472714ef8483841f,53416fb12207212b5206d359b951a41566725c9bd8b9151e08c0e74bc0e36c2f,3d3cee5fa06acc5ebfeb57851b6999c363e7b45959a7d195858ebb847803406ee7beccc7a50a28c2ad7bfef676bda004374c4482a051d4a1fdabccc5a7cdcc4e
Aldynes@Aldynes オルディネス,Aldynes: The Misson Code for Rage Crisis@Aldynes: The Misson Code for Rage Crisis オルディネス,aldynes,Japan,1991-02-22,Hudson,Hudson,#players:1 #genre:shmup>h #pce:pcsg #lang:en,8ce21667658ef9c025ad007f65147c6d,d876248ee1b80ad11633fd4be8aa21a187b52193,5f3b430e34c79218a9f89a403a286037b2fb172b528373df5ba70aedbecd36d7,1d6763c00dc3f4495dbe76137e9c6543a26b5eba2506dff6caeffe6b3160d3848f45795aa138312898b2c2a593c8587a9856a46c09d29d25e8416c4bb851af8b
Alien Crush,Alien Crush@エイリアンクラッシュ,aliencrush,Japan,1988-09-14,Compile,Naxat,#players:1 #genre:pinball #lang:en,6697cf388dd28e67c92276ce598dbec8,a1e6ad82b66a82c25e0a9e25fb8be370f49c8c2d,0539f2ab4b72f4221383affcf84d9a0bcd1f507cdeb9023a0123f1e5540d1965,762866b25a237bdc9ed33eb7009bdb0d19328119490e4f34904e34c76fa35eaceae0b3d42a363a6c6c3424bb8e88c1cb17e441f05aff109754356a699cf03dab
Ankoku Densetsu@暗黒伝説,Ankoku Densetsu@暗黒伝説,ankokudensetsu,Japan,1990-09-07,Atlus/Red,Victor,#players:1 #genre:action:platformer #lang:en,cc264acf289ab120f52457d5311d7aec,b6ae249f0a4954df6e53c21ba81646ecbc7c2945,d32de47c54e5d328aa2fab69285dabb59666df7fa70c0edb9a216fa754e6383b,5c7d37ee03a8f9e3de6c7a203c347cc2bc3af92cc417984012b574be76c0f5be145ac5ec02b3b2be4634dac30782df72449676f3ec5f72a8e9a237bb984248c0
Aoi Blink@青いブリンク,Aoi Blink@青いブリンク,aoiblink,Japan,1990-04-27,Westone,Hudson,#players:1 #genre:platformer #licensed $manganime #lang:ja,f1a8431d75e05812590d0f23135eecaa,367aa348fca42a2aa1ce28bb88800d2fb0cd0ed7,789efd169617f2a3343319d676736fb6ff4369ed45c17c5d124b3fe71272dd74,4b66fa78b7fa77cb7928e43d811547b1108304d204466b4006a9fce7481e2e2e8f88517589f714bc943602daa1c7c1c0624f25c9c27d6926b4cd918de2caacb2
Appare: Gateball@あっぱれ ゲートボール,Appare! Gateball@あっぱれ! ゲートボール,apparegateball,Japan,1988-12-22,Westone,Hudson,#players:2:vs #genre:sports #addon:pcemultitap #lang:ja,3f2f9b623fb76e272561a6db1ea0f875,5efee117bb8fd24ccbc8ed68ae5d36cea960f37e,204347aa8bb5fe51095d6d0b469a5d52bc2bd7c726baf47e52f68a11c4e50cd1,34686a16d958d4e4143145f1ccd3aa916e7035e187998cf2b759541b4c86564e2ca586bfe31b42c3ed6f0081d41591e87e4fd653bca362f5cac40d0bc3c70b64
Armed F,Armed F,armedf,Japan,1990-03-23,Manjyudo,Pack-In-Video,#players:1 #genre:shmup>v #lang:ja,c9efecc5c9854bfe79db25cd01614802,a326c9cece6f14b82629c4c79b34df819b022dce,12a6060b9ab618345f9527122ef1b7b4136476f97224f4006376e0beb5eececd,0f72f1ac73b472f002ebb737a6f2d329dbfb087607651cf838b567ab55d7c6f856078a21515a682c996dd8826e173761168288cc4bce9fedeaf1d475760db984
Artist Tool@Artist Tool アーティストツール,Artist Tool@Artist Tool アーティストツール,artisttool,Japan,1989-09-29,Hudson,NEC,#players:1 #genre:drawing #addon:illustbooster:printbooster:photoreader #lang:ja,549d32279281af79c104f51a3c603628,691ac36ccfcade010e34e2d1dedbcc9af6ed5cd4,326b394257df7cf6bdd6f11e8a672cd5fdf5fc9b602fb1544c308d3b71f62fa2,df0400e2ac187f2e86e337c2a358c79ea84f574e8043b64e0e59b4ff1be733d3d0a155b1b66aaa59447932a59984e7cd3b00a47d5f6b464c892a44b052111dde
Atomic Robo-Kid Special,Atomic Robo-Kid Special@Atomic Robo-Kid Special トミックロボキッド,atomicrobokidspecial,Japan,1990-01-19,UPL/Mecano Associates,UPL,#players:1 #genre:shmup>h #port:arcade #lang:en,548ca5eb135f526f3a2837f5259d795f,1ea46287855ef25e4614a3f37a7037baa5a49545,538ee65174b39b792620a613b7c39cc5dc55dae2fda1af73ee79228035161a38,f471fa110d251bef5e96465f87c4421a2e5a54976a1656f6f8aebcd711137f8d4be239dbff1114f5cc2221e344436a2e6dd42350fe94da3a51a1b216808210b6
Ballistix,Ballistix,ballistix,Japan,1991-12-13,Psygnosis,Coconuts,#players:2:vs #genre:sports #addon:pcemultitap #port:amiga #lang:en,6de6635138b034e133720d11279b8ea7,e687abeb0f94e85fafa52e92b0beb82542f0c368,1a965c5a290540debfd81bf68929f0b0a0a877a0bcfa340d12adab95552ff2ec,8222bca650542090d0af6d1157f7a9c0002cc2601c76a8e22cc07d84b0fab4dbfd1231c1dc0c8f0c4f1a36390ad00bf8f8c26e20abbd223e568a2fdaa0c72f49
Bari Bari Densetsu@バリバリ伝説,Bari Bari Densetsu@バリバリ伝説,baribaridensetsu,Japan,1989-11-29,Taito,Taito,#players:1 #genre:racing:sports>motogp #save:password #licensed $manganime #lang:en,539eb9333d3e39f597786288872917dc,d063cf1b378a4741e4eb01e9de99d6f618b077da,924ddf6db6c9eefc3218cf691abc18ee28e41afd04ab9dc5d4536f8fd32b60e4,e58f944cf9fab8c84d204de30f887f2ed643b0cf231a375139619d748cad9fa92e37ea15093a55bcb90ec5f890353cf37d7d5b421dd71fa15c9aeda9f27d0774
Barunba,Barunba@Barunba バルンバ,barunba,Japan,1990-04-27,Zap,NAMCOT,#players:1 #genre:shmup>h #addon:avenuepad3 #lang:ja,a39fba5fe056ae0fb25ded19f1cdaeed,5f110864af252462e144aa01a7a6ecb88d2a4eb1,4629ed7f26d8b4ae3d4d402ab43917556a0e810ee38f4bb831503b70159008fe,efe32c7214347f677ea7d9fc36b63c86760ecbf6fb9394c58e8a73b417f8c4bbdd9e57e3bb7e54c3fb1e47e83df94d4eee77ce646b9c788162e5d59ddf235aff
Batman,Batman,batman,Japan,1990-10-12,Sunsoft,Sunsoft,#players:1 #genre:action:maze #save:password #licensed $movie $batman #lang:en,6c35cbaf97b7285a9373b9ae9f553411,87e93e23c0c3ef960e9a226fc10a5fc9625d43a7,5bb7b6cf9c3fdc97eaaf6fa923ad524f2b751bbc1a11bfc06e85fc5f3171d06a,d5f75a0219345c11c6b41bb417d408674cda0cd132727ede742861abc435c265ba1dda774db5173f502675efdb1517f7d4f4eb825cd2bcd17b27ede814cd20a0
Battle Ace,Battle Ace,battleace,Japan,1989-11-30,Hudson,Hudson,#players:1 #genre:flightsim #pce:pcsg #lang:en,fc0053c0c050353b87886b1b89349168,edc8f7d2233c92ebd309ac804527c461851a4b63,41e06beeacfd05c837c9bb76da73c28d14dc2f66250a245b6931712f36c4e457,d9ea96741f6172c05d7d3c5295fac3ab78b69ab58ea48d61b7d846e21020e62e018fc11ce30f4b9dbb733769d8bbb2cc278c94708a631cf76d372df50592c4c9
Battle Lode Runner,Battle Lode Runner@Battle Lode Runner バトルロードランナー,battleloderunner,Japan,1993-02-10,Hudson,Hudson,#players:5:vs #genre:puzzle #addon:pcemultitap #lang:ja,52ac9b2e9f552558b8658cabae4639a3,0907d3a3503bd7dc2cae0d1b88c1f3f5be56fa22,523722e400c607428f5131f3c7d38f81721fed46d3e6acc24370e4a9a6ac610f,6748597a9c9b73ab7f82d41bac49816ce43e8894c28f4da2464883e675f8822b2d3a195e9681b1a18b94ac9cb5471563cd25f7affc2a18eb39f5e6a634ea8e16
Be Ball,Be Ball,beball,Japan,1990-03-30,Hudson,Hudson,#players:2:coop #genre:puzzle:maze #addon:pcemultitap:tennokoe #save:backup:password #lang:ja,5c6227a91d252a12bf2a0d3d5b5fe65d,55d8815a4a432e587fc7483b63b73114fe40e710,e16aacab6731e490ffd16f9893f52c6e1cc6c97ffe9950fce67c68283ef38a6a,8e16405d8745cea417ce911672473fd3c2817b1ea938db77e856040d2f743e4c769542047520ebe207c0a3c9052031a1de8df71e02ba0c61789e7648b5c43de8
Benkei Gaiden@弁慶 外伝,Benkei Gaiden@弁慶 外伝,benkeigaiden,Japan,1989-12-22,Sunsoft,Sunsoft,#players:1 #genre:rpg>j #addon:tennokoe #save:backup:password #lang:ja,fe54ee82279992cef3aeb14aa3f795d9,4bc46592f3707a7c3e514abc23e640e3194879ad,a909ab9d823d2d8d5e9b9c6f87a40eb93d18195c6b4229b936d44023a90137e6,3c078493207b18a773037b6fd8585dbb38c04b09877e37774f582ec93b53ea4fbd9e035a4459a6c35aebe51bc750ad61bfa5640d78f6c1fa91cda3a2d1885db6
Bikkuriman World@ビックリマン ワールド,Bikkuriman World@ビックリマン ワールド,bikkurimanworld,Japan,1987-10-30,Westone,Hudson,#players:1 #genre:platformer #licensed $manganime #port:arcade #lang:ja,7822065caf6c6b5cd8f16189915b4e21,5c09536bbd46337bd563818f637afe2a609bb08b,28ad456399f90ebf45f12143481e87860afd6568c2f62b6ec3723c9a7a72b366,6ce53de7afcdd053edfbd2292a2abd7d0139428a608233b9adf0db8c99b3cd0deb1ab2b497fd0c095f7266a1c3a7033d6cc789750efb81ee5b971038a0ffe76e
Blodia,Blodia@Blodia ブロディア,blodia,Japan,1990-03-30,Hudson,Hudson,#players:1 #genre:action:puzzle #addon:tennokoe #save:backup:password #lang:en,f00d36670099ff22488315c94de39931,bcb3070f617059c9d0d781ece2aee9ae74951f6a,3d71fd9d81c75ff4204add901c4369aa71541bfcd8710f8f03e353846a061673,09ef5df6865e85e5cf1129a28833bd25c78797526e458bf6e02719c894fb2bd923d8a9dc6b21d2f877176e9e64dc9afbbf774e624d3ff87f53d26a24ac34bd74
Bomber Man,Bomber Man@Bomber Man ボンバーマン,bomberman,Japan,1990-12-07,Hudson,Hudson,#players:5:vs #genre:maze #addon:pcemultitap:comcable:tennokoe #save:backup:password #lang:ja,4bece0e426eec02f894399219f1951cf,738bbced47d87cd438d7972eba58c08f5c031a74,43898012a25d837a94ea988e254edfbaa77a82465575d7a52c5ba1dba920362d,4beb30392cba8df3ffb77c93f591738d00927c22dc0eeea65f9b07dac30ed3fd057bc2a3c9bd3d4cbc00ae063c8f67793980d65ac69ed3ee98e92b0c474dd619
Bomber Man '93,Bomber Man '93@Bomber Man '93 ボンバーマン'93,bomberman93,Japan,1992-12-11,Hudson,Hudson,#players:5:vs #genre:maze #addon:pcemultitap:comcable:tennokoe #save:backup:password #lang:ja,17a08fca7468a24039f1a6c97015807f,64131aeb6753bffde2910d641c73b56108874320,ab9a65070da8becd5975f5ce1d30f3742018f1171fa881c370d4806873624efb,abf1a5bcc6103518f1b65edcc9752a7b94547b577c303e3674ed177fa36800caa0944a6808fcf85101e871cecaf535eff57ec227c283292d43fd28d71d8bbf75
Bomber Man '94,Bomber Man '94@Bomber Man '94 ボンバーマン,bomberman94,Japan,1993-12-10,Hudson,Hudson,#players:5:vs #genre:maze #addon:pcemultitap:comcable:tennokoe #save:backup:password #lang:ja,31a21937e7bda97ee54fd49f2475b6d3,9085b474199531259b4ebbc05a279ae96cb7c5bd,68b88ae5ad1bf393ddb95d4d3880bb1d97e3f83e2332708cb666997bd58bc126,e6ec86d70d91152fe0dff8d52cb27d2238d0fef1b097c313ec0b0954ed6ac1e34918cb69c28f1016c3cb3605b69f551def36b6b7bc745815b914e177ab6fa02c
Bōken Danshaku Don: The Lost Sunheart@冒険男爵★ドン The Lost Sunheart,Bōken Danshaku Don: The Lost Sunheart@冒険男爵★ドン The Lost Sunheart サンハート編,boukendanshakudontls,Japan,1992-01-04,Manjyu-Do,I'MAX,#players:1 #genre:shmup>h #lang:ja,85e073902278ac45b52adfec1ab1535a,a0ae06b1ced94a2dea20b8c62ad64dcf701e1a25,061502205cbbf8e7b2cd5ba73f61b5d755cc94dfb2b0d4dedc8bc1f2c5db618c,f77c097c7c0a48a975a3625cba94c99ce77af2b48c83faa3678e8ad791286007fcafba8705b3502642a8461d3e24b794d21705eb41df76e6e9fac06920a47fbe
Break In,Break In@Break In ブレイク・イン,breakin,Japan,1989-08-10,Naxat,Naxat,#players:4:vs #genre:billiard #lang:ja,ccf0795c95150fc3246926312fecf842,2a409cbe09529c6995954b3985168882bad80aa4,8e735c2522c7873a0164002559e9394415c11439104182a27448847526e5262a,c9847e55694d97d4c4cbc2ad44f9bebed84d9325024e59a96a42023b9a480d211ac7020d2108b914e458c5aef7836e879bbc90e5015c8c547df14b72fb71ecac
Bubblegum Crash! Knight Sabers 2034,Bubblegum Crash! Knight Sabers 2034@バブルガムクラッシュ！ Knight Sabers 2034,bubblegumcrash,Japan,1991-12-06,Naxat,Naxat,#players:1 #genre:adventure #addon:tennokoe #save:backup #licensed $manganime #lang:ja,8aa27a2cdc063b278e063166a168a307,03d0638f27d35b28b7e5e7db16f823de0726c2c5,e96600058f35178c78a88eb9596678c973e0095ae8bd9cb060668065197f8895,9bbc6238b6807cc41f0e7a59187ee3c1945c7471ce163dee8beac19818bacb9cd8b621b17fb69cf438fba146d0c33653a93facbfa61fc3c70b69b16caec029b5
BullFight: Ring no Hasha@BullFight リングの覇者,BullFight: Ring no Hasha@ブルファイト リングの覇者,bullfightringnohasha,Japan,1989-12-08,Cream,Cream,#players:2:vs #genre:fighting:sports>boxing #addon:pcemultitap #save:password #lang:ja,7a48865eddcc5ef4bd998a5bfea05ae4,6cd94e6209da2939752ab6b1c2d46e5b48c8e0cb,2a76afee281e128a9a27c5540c77f1439a96b6f3c2ae7a1be466d554f8bbcb6a,17b3833bcaae50f166447e896d545b731f9a19cf54f1c53880c3a2aa59694fe3cb2d38679d3926e9341b8f936a7d2bd1e245921244bd8ae6c211307d1f521400
Burning Angels,Burning Angel@バーニング エンジェル,burningangels,Japan,1990-12-07,Zap,Naxat,#players:2:coop #genre:shmup>v #addon:pcemultitap #lang:ja,214a55e19aed90a0095ca0d65894b7d3,d34f38058ac1d8276e145a47fc4fdc1310f49a60,b37db9e2eaa473a3b7104de65f9e2b957b5c18b4c8934309f178e5388632622f,993a3de0d4590691eba0491466a928e3957feb36ecefbe1d4802258bb5b06720390314bd8403088b717429b5434005673dd417b58678c6aa80f81c59ce240576
Busō Keiji: Cyber Cross@武装刑事 サイバークロス Cyber Cross,Cyber Cross@サイバークロス Cyber Cross,busoukeijicybercross,Japan,1989-06-23,Face,Face,#players:1 #genre:hackandslash #lang:ja,d11ceaccd53d005329febde8683192c7,902deeca17b897091d6f581d1d5db916ba0cb0f7,0d5a3cc794810c87c9b7ac4258eb79b33c991325288046aba00311488092b9ab,8f241b144179826c48c735903b7722aef4973ff4443fcbcb28ba6a626c84ce889d70714aa8fa5662f21859ed959ff82cf86d043ac7e197487f39c708fe71a1be
Cadash,Cadash@Cadash カダッシュ,cadash,Japan,1991-01-18,ITL,Taito,#players:2:coop #genre:action #addon:pcemultitap #port:arcade #lang:ja,d42cf9bda2b8691a63c3f8337daa9b1d,3755cb2b883bc106e58019e1cd82708a63394f35,d6fd957b5f7648cb2ace2410908fac4ee0341445843433e46fa8def8f1a4cbec,86cfc162ae085094f287e1bbdcf79e70525440355f8d4ca7c78c3d04ede55e8b69012986f60a14335adcbc93f67a8dca23454ccd9bf54d8c7c7c68f91df69da8
Champion Wrestler,Champion Wrestler@Champion Wrestler チャンピオン・レスラー,championwrestler,Japan,1990-12-14,Cream,Taito,#players:4:coop:vs #genre:fighting:sports>wrestling #addon:pcemultitap #port:arcade #lang:ja,337b0aa40e3c133b6242aa0b71a4fd20,c865834d69b765bfb9f7730d98dfc167c360e964,dca83533c5479d74c138a8cddff6f4a6b0c12dd116a7273c07e1baa4c34ee474,5202c207485a66a41debada9821bc228ec573d13ed642a0f126be4f06b12a0bbefe6cd65048d73e36eb5717bc1f1213360c84e896f58bbd3ebf2bbf3b7af9434
Chibi Maruko-chan: Quiz de Piihyara@ちびまる子ちゃん クイズでピーヒャラ,Chibi Maruko-chan: Quiz de Piihyara@ちびまる子ちゃん クイズでピーヒャラ,chibimarukochanqdp,Japan,1992-01-10,NAMCO,NAMCOT,#players:1 #genre:quiz:action #licensed $manganime #lang:ja,0d1e37aa94d82ef48f94f11f04fe7db1,de35c38944c42f2c14581e3ea003c1168b609aa6,bf74a107acc85a5935c3a1ca214208e1c7247e5b21af9f56a21a4ea2855f85d8,ad3abe74638ac3049817a0e4a90a67edd0e80922cb0e3c8ce14a8a92f28cd452433d97b5852d9838fff413d45026aae523982d7f30ff9ae112340430cff6cd42
Chikudenya Tōbei: Kubikiri Yakata Yori@逐電屋 藤兵衛 「首斬り館」より,Chikudenya Tōbei@逐電屋 藤兵衛,chikudenyatoubeikyy,Japan,1990-01-26,Naxat,Naxat,#players:1 #genre:adventure #addon:tennokoe #save:backup #lang:ja,230232534784e6b36c0e8b5df1572cbc,75805bfd024c105bf450d5367953d0f9d4517eef,858f8dbe72c0a3771ae4a2b93d148737e5d4c822bcf0cf07dcf65b1c5cf42e41,2fb71ba88c3367e907069f5e880595cef78db95d9b792cd554c3181e475e3f16ee2337189995c48b266ff0b970c844a39de142594512c49b6862012075ca93ba
Chōzetsurinjin Bravoman@超絶倫人ベラボーマン,Chōzetsurinjin Bravoman@超絶倫人ベラボーマン,chouzetsurinjinbravoman,Japan,1990-07-13,Now Production,NAMCOT,#players:1 #genre:action:platformer:shmup>v #port:arcade #lang:ja,2cb4b55b6c4883530cdd452552b277c4,9abb7d96a4dba96a26f7073ea06cb8b2deb24a43,340562a7019cfaab2b5f2f66614e7d4b6e2c8155c93adc070d25fdeab4b3de8e,a6fa3d2bf2cb89e0de01ab621fb8aec7b8d87ab8189f8ebf644420f6be53a998e66150cfc6d566414b8970b094dc2e1f327da0f0261ac955605015c7a51d4a06
CircusLido,CircusLido@CircusLido サーカスライド,circuslido,Japan,1991-04-06,Uni Post,Uni Post,#players:1 #genre:action:puzzle #save:password #lang:en,bb10ab1d4e671e4c4adf7674acd7115f,b7a4157ad47d1f89ede201b56d5cd57650bcf18e,7fd0759fc9489950ec1a9029f958ec668915972fa9788597104f427b653867fb,d90b324ef86df212225d6d852bf9de3fba30941f2dbef39d3839688124b8774a0941757ad5f18b74f393141aa2874e60d869af7f83bc6b03dd22141b55f1e31d
City Hunter,City Hunter@City Hunter シティハンター,cityhunter,Japan,1990-03-02,Sunsoft,Sunsoft,#players:1 #genre:action #licensed $manganime #lang:ja,32a6a97aa9e69fa8091bfda374609922,8265cb33901609ec1cf156b8e0c7fc3884bc1acd,c3535dadea5e8cc425fe9a8b76da0309e2d572233851fc1c9f9a8fcc4c3d21c6,94de42f60581fe91345847736f2a53d2a998d26fa7878f6685e472fed8e3315cae7c43ea1fdbb70601c490a77549891d26389f730eaa37a43d5875fba0ec0087
Columns,Columns,columns,Japan,1991-03-29,Telenet,Laser,#players:2:vs #genre:puzzle>drop #addon:comcable #port:arcade #lang:ja,a3a1be9fc3baef5e7bc6554962aea55b,238f9ee6cc80b31c5c93a4f43281e690200bdea3,97ced35eee9f3d076a93ca8cc92ad48267d7a825df7f99c059cad4603f380b8e,05405fd523137d7c7f7872386c61202fffbe62a5d5a40b869235a8956d84fa42f33ccbaa54151c9f1bd0e4f9324124d7ce2192fac09bb76034d7af07a0e3a5e1
Coryoon: Child of Dragon@Coryoon コリューン Child of Dragon,Coryoon@Coryoon コリューン,coryoonchildofdragon,Japan,1991-11-29,Naxat,Naxat,#players:1 #genre:shmup>h #addon:tennokoe #save:backup #lang:ja,a02c4e74d78c7e02f1ff1dbf13aca711,709595f04defcc55181f7502a0065e4c22d5fb19,e2537e85f347dbe9e5e072d48eefeb10ff5727ac9321e8d4b5677ab6b9ccaa2e,502d89f4734e9e761027b1af649a8fb9d36be20ae0ab1512fe523fe01b72f841c9265f062493507e01615817c68b05ef5b2e5a0e55e102974fc92a6b13d2de26
Cross Wiber: Cyber-Combat-Police@クロス・ワイバー Cyber-Combat-Police,Cross Wiber: Cyber-Combat-Police@クロスワイバー Cyber-Combat-Police,crosswiberccp,Japan,1990-12-21,Sankindo,Face,#players:1 #genre: #lang:ja,abf5d536a648dd2dd2281580eea8c2d5,9eed16c7df8e00faf9758cd5987fb06dbdf99cef,6da52da5dc3d6d62449e2e8eba66a8c946f78e06fd120f3baa8a18f2b47ba1e2,adea5c25546201d121772db8435512fec481ac454975a4f73a687c6ff804726920948409f1cb40091ead68999646f3f047cefadbb00376e60e51a27de254705f
Cyber Core,Cyber Core,cybercore,Japan,1990-03-09,Alfa System,IGS,#players:1 #genre:shmup>v #addon:avenuepad3 #save:password #lang:en,a389bc9609008c30a1eb5c6eb983751c,75bbd695e55a01a423a6c2404335d75f5bb65437,19ae4ff379a3f764e07bdd3dfd98395777fb10e468f9daafc1d8c3e4fd5f8932,3425223d8248b9d093e3dd92d4edfec7e6538c728f2d4ba3b95ab064ee65db8e2d3aa28e0b567a053e9226cb9d0d40c0b2f98a28d2de71e102238a6e513f2014
Cyber Dodge@サイバードッジ,Cyber Dodge@サイバードッジ,cyberdodge,Japan,1992-01-31,Compile/Tonkin House,Tonkin House,#players:2:vs #genre:sports>dodgeball #addon:pcemultitap #lang:en,cbc880d19c5a996d58d8a8d9c468d31b,fd6e6ed4f8124a6db42dcddd34d08beacbb6dd52,1fd07d528b1db4869b44dbdd8ceb50fdab748e28be8bbe48273a7a1a395cb25c,980dd4bd8b7cf5c3cc5d0ef6fa3f7778f95aff73b0dac5f64ef8e15338217a16304b3bf29e9ffc1a3259e7e1519d2993d6a19f22e51eeb921a9ed6f6bf0bba01
Cyber Knight,Cyber Knight@Cyber Knight サイバーナイト,cyberknight,Japan,1990-10-12,Compile/Tonkin House,Tonkin House,#players:1 #genre:rpg>j #addon:tennokoe #save:backup:password #lang:ja,dad257d4984635f70580b10f1ae1b75c,3a860735700dcf7b5dfd83e63b2a50c715abccb5,6e5436c8afb2c05789f130750068d83cf0335b3b9ddd3155a40b358f5182d313,7ac2c887225e6b4c22e334f4f2d18c41e697ec4aaedcc658209e46f9e7a1f8eed812772062cf34d134c49dca3d85a27d966f3ac62e5abd2f57c311bf0f4619f9
Daichi-kun Crisis@大地くんクライシス,Daichi-kun Crisis: Do Natural@大地くんクライシス Do Natural,caichikuncrisis,Japan,1989-11-22,Salio,Salio,#players:1 #genre:farmsim:action #addon:tennokoe #save:backup:password #lang:ja,4a1f595eec378e553506fcfdca5a2c8a,5bbf5e6bd3d2cda38c3a6ef8189a159aaf709a98,5acd00d5b617d76efe26f9f1ba0fa8496091466fd9f6964e4b861ab2856738b3,a033c18ad12f49373d19a9d4fe07e7362d1c16ec7fcb6a362e9a32d4928ffeaa2581a4beb97ff7fff6c6227b126c9d4031cfe76a177c4f0a0b812c7c756466ca
Daimakaimura@大魔界村 Daimakaimura,Daimakaimura@大魔界村 Daimakaimura,daimakaimura,Japan,1990-07-27,Alfa System,NEC Avenue,#players:1 #genre:action #pce:pcsg #port:arcade #lang:en,6d9ff6f70608166c88fd2553d44ca17a,cab9e4a1a8b6da07cc2c5cc35949928199a417ee,482fff401f8a0f4248af16224c31bc166a583b491413559a89c425165420a9dd,e260799f89608371c87d9ae9ae61c5787265b9a268cec1c4a2520804c98060f9e513fd00c2893dee119177d2f2a27e5ba7b5e2e4fe41cba8d9df7204c84f1aa2
Daisenpū@大旋風,Daisenpū@大旋風,daisenpuu,Japan,1990-12-14,Toaplan,NEC Avenue,#players:1 #genre:shmup>v #port:arcade #lang:en,677302bdec15a9c56ef6b7aade125fad,81f8c8f01530bb3d22e2dd463202d0e26e7faf24,dc430f55e43624bafdd6ea6b5fe3bd97cb3cf208613bcf5ef40cd27da098d0c5,20f243e5e2043fa0a08ec070ccc99ded82eefd96d4a8c6cf9e2731b95142d2c32ed06b9805c209bea9e1f109856af3a09a7e734294451b428dfa17641506e465
Darius Plus,Darius Plus@Darius Plus ダライアス・プラス,dariusplus,Japan,1990-09-21,BITS,NEC Avenue,#players:1 #genre:shmup>h #pce:pcsg #port:arcade #lang:en,3274eee61dae966e15822558940e5d4d,a362c06e4466b2b3dc7a682f892988189117ef62,db6c847145f7fdfb98a21ac86f2a515a4bac884972297244e144b9f58ee4e240,be3d4d9c0e3a1d612256839cb4c154be51153df64a89ab6b02fc7602de253f79cd0652fadca1e98c197ce9ecdbacb5f014b276efcc6ef07c827573570e41cbbf
